artist_name,musicality,key,acoustics,randomness,duration_ms,influence_num
Elvis Costello & the Attractions,26.65687878,9,0.087915327,0.11913,189608.9818,3
Nickelback,31.83412121,10,0.015488833,0.110426364,226774.8,6
Dionne Warwick,23.43606269,0,0.307408897,0.130381652,205930.1009,32
Serge Gainsbourg,21.66069052,0,0.250334956,0.119177064,168980.367,22
Camilo Sesto,27.06558379,0,0.28566301,0.11810367,226603.7248,1
Britney Spears,28.17899848,5,0.079820197,0.143993578,223534.9358,29
Bernard Herrmann,14.45530856,10,0.676723853,0.100960092,114659.8165,16
Ted Nugent,27.55825308,9,0.163764084,0.276921296,305340.0741,23
The O'Jays,24.62428087,0,0.176178836,0.193211111,314768.4259,24
Cake,25.59175,9,0.104232186,0.105842593,209229.1111,8
The Chordettes,17.49501745,5,0.460734888,0.124579439,142148.5047,2
Dwight Yoakam,27.0651838,9,0.123597462,0.089634579,208897.3551,17
Roc脙颅o D脙潞rcal,26.73483334,9,0.289867759,0.139486916,212282.9439,1
Pantera,26.68547704,2,0.100096724,0.148722642,287169.2075,37
Carmen McRae,18.11659264,7,0.387592099,0.13485,191804.0755,13
Chaka Khan,23.64186478,4,0.187854103,0.105512736,263914.4057,37
Jim Croce,25.68213584,4,0.318650178,0.114749057,177937.2642,9
Andrew Lloyd Webber,21.90220196,5,0.368556157,0.162780476,259727.6952,14
America,24.20040032,7,0.250764492,0.083124286,208571.6952,16
Funkadelic,23.38609524,2,0.154133161,0.145621429,298651.4571,44
George Benson,22.72690317,0,0.392649206,0.094029524,293502.3048,20
The Charlie Daniels Band,24.15182858,9,0.145564958,0.115052858,239216.5429,4
J Balvin,31.6707254,11,0.073467025,0.157801905,216297.6762,1
The Marshall Tucker Band,24.25985257,7,0.123126655,0.119228846,313573.3462,12
Kings of Leon,29.51051602,9,0.074952182,0.111225,223689.7308,7
Crazy Horse,24.78802275,7,0.164613567,0.21763077,303968.8269,15
The Cramps,26.17655513,9,0.200064784,0.184191346,186759.6154,20
Howlin' Wolf,23.56727885,2,0.304012861,0.114779327,194144.3558,99
Julie Andrews,19.83351315,5,0.419331802,0.180499038,200629.4231,10
Bobby Vinton,18.97794199,10,0.391590793,0.117114423,158432.7692,4
Buffalo Springfield,23.24202051,9,0.290081359,0.11254327,186123.2692,37
Shania Twain,27.89770388,10,0.119931728,0.124764078,229184.7767,20
Paramore,32.3416246,2,0.035003733,0.112065049,219264.5922,1
Nancy Wilson,18.94107831,8,0.416620412,0.102514078,184425.3883,10
Randy Newman,22.73104498,2,0.426954286,0.088818447,170522.6699,35
Diana Ross,24.41130711,5,0.185614753,0.129692233,260406.1748,52
Willie Col脙鲁n,24.29389321,0,0.312690565,0.1189,326291.4757,7
Kris Kristofferson,21.30818544,0,0.279492438,0.113414078,208897.6117,27
Demi Lovato,31.43657766,8,0.085477616,0.12011068,208488.9223,1
Dixie Chicks,28.84723365,2,0.173684669,0.11799902,243739.0392,19
Love,23.33428333,9,0.176353971,0.088464706,193175.7843,33
Tito Puente,21.09190687,7,0.476173745,0.102725981,206784.4216,21
Barry Manilow,24.74498067,0,0.244233667,0.095291,239079.22,14
Bo Diddley,21.21475933,1,0.242004746,0.109941,181205.85,65
Eddie Money,24.03784333,2,0.066783672,0.089952,229577.62,12
Earl Scruggs,20.39094667,5,0.352425224,0.1382485,153582.88,3
Muse,29.680869,2,0.107856808,0.11764,271095.3,4
Stone Temple Pilots,29.31902967,7,0.061524519,0.136832,259619.5,23
Tommy Makem,19.57876507,0,0.452828288,0.261545,155184.92,8
Teddy Pendergrass,23.70690067,2,0.185732453,0.142557071,313497.8788,35
Donny Hathaway,21.55299294,1,0.309965544,0.206220707,288423.2929,31
Tennessee Ernie Ford,23.51027074,7,0.368426534,0.127357143,168525.449,7
Bad Brains,24.45124075,7,0.163680269,0.173345919,144627.6939,36
The Jordanaires,20.43004626,10,0.425692366,0.109997959,151050.898,10
Parliament,22.52233164,9,0.150271792,0.183634694,322031.5714,48
Tom Lehrer,19.34889115,0,0.461316481,0.656219388,178254.6327,8
XTC,26.12309184,7,0.079661136,0.1342,235638.2449,33
Siouxsie and the Banshees,26.64959898,7,0.135158377,0.148632653,256197.3265,39
Dead Kennedys,28.62942177,2,0.102273151,0.201230613,192925.3265,34
The White Stripes,25.53636088,9,0.244461379,0.147461225,180871.7959,10
George Winston,23.3057391,4,0.925505102,0.086846939,256398.8367,9
C脙漏line Dion,27.5704787,1,0.235553477,0.106026289,269380.0928,16
Reba McEntire,25.42497113,2,0.205107526,0.081638144,219734,20
Rascal Flatts,28.32138832,2,0.105031127,0.100948454,241142.1443,4
Bruno Mars,29.98424055,5,0.127942609,0.118345877,221561.7629,2
The Guess Who,23.56749652,9,0.179302441,0.149623958,240544.1667,11
The Impressions,21.99474652,1,0.31715364,0.120135417,162338.0417,30
Black Flag,23.59368577,11,0.223554835,0.23646875,183791.9792,93
Jackie Wilson,23.06685763,5,0.29374355,0.147223958,157157.7917,54
Pat Benatar,25.9023125,4,0.075852447,0.103284375,238324.9375,17
Phish,24.66186145,7,0.218182091,0.154109375,327917.7708,12
Roy Acuff,20.80025001,9,0.492615818,0.131294792,168553.5625,50
Canned Heat,23.68395138,9,0.279026464,0.1218125,231585.8125,11
Barry White,22.7173614,7,0.106822102,0.094592106,308291.5895,30
Frankie Ruiz,23.02623508,7,0.204347725,0.106568948,291340.0421,2
Rick James,24.41037369,7,0.104232514,0.123072632,305465.4632,13
Brad Paisley,28.1268965,9,0.136686987,0.12441,255381.4947,3
June Carter Cash,21.7335179,0,0.286453067,0.157413158,163207.0526,11
Randy Travis,25.18084433,2,0.154716821,0.096131383,199922.4681,35
Sting,24.09530036,7,0.198254363,0.100123404,279706.7447,23
Leon Russell,22.25496667,5,0.251217861,0.12881649,217479.5106,10
Kenny G,24.39781308,7,0.27309828,0.083453226,280026.5161,4
Mario Lanza,15.42067653,3,0.483393847,0.140135484,187818.7849,5
John Barry,18.36678136,0,0.770700753,0.087802151,191849,17
Rosemary Clooney,19.65643853,10,0.45202248,0.148422043,168474.7312,17
INXS,25.92982975,9,0.084633848,0.122395161,214415.129,16
Stephen Stills,23.6404529,9,0.147945832,0.125540218,234059.9348,12
Cher,27.66389674,0,0.156192939,0.120386957,211456.4783,12
Carole King,25.70997283,0,0.303172852,0.081332065,209686.4674,54
The Meters,23.92147464,0,0.311602491,0.115992392,221828.0652,29
They Might Be Giants,24.91484058,7,0.141040324,0.133233696,144408.6957,24
Death Cab for Cutie,26.29882682,9,0.180919745,0.091425,251928.7609,10
Brenda Lee,21.51676087,8,0.337673576,0.120159783,161988.9565,22
T. Rex,24.62121815,9,0.121032057,0.173001111,219589.4,71
Toto,24.54951481,11,0.145077523,0.102728889,266158.6778,8
Traffic,23.63776297,2,0.172809122,0.13248,303499.8889,23
Smokey Robinson & the Miracles,23.92911852,2,0.216757299,0.115826667,175573.3556,15
Blake Shelton,29.42662408,7,0.078628112,0.115339445,218003.7444,1
The Lovin' Spoonful,23.02835074,0,0.241629378,0.112551111,153347.2889,21
Kid Rock,29.19916296,7,0.030752654,0.189046667,286308.3556,15
NOFX,27.53088519,0,0.030292396,0.159964444,152491.2667,29
Backstreet Boys,27.54865556,10,0.074296797,0.107894445,234265.7556,14
Commodores,24.69049889,1,0.188473353,0.08143,279832.3778,13
Christina Aguilera,28.70337963,8,0.152190153,0.161122223,232162.5444,23
El Gran Combo de Puerto Rico,23.71651111,0,0.298292192,0.095821111,266711.5778,3
Warren Zevon,22.91042962,9,0.18048218,0.079995556,202314.0667,9
Huey Lewis & the News,26.00730371,2,0.058347239,0.115324445,232718.4667,6
UB40,25.14934645,2,0.083120631,0.084609551,244178.1685,8
Don Omar,27.69726966,1,0.084778587,0.176401686,236295.382,3
The Killers,30.58928502,1,0.053722014,0.118000562,242946.8652,8
Social Distortion,31.17553939,1,0.022717175,0.141720455,231376.0682,19
Kraftwerk,23.17559735,1,0.461957887,0.145444318,309439.7045,108
Dusty Springfield,22.74648106,5,0.234017812,0.115996591,179633.6364,32
Howard Shore,21.6132789,2,0.810877816,0.086220455,255100,1
Ratt,25.65974242,8,0.030900546,0.1163375,230014.8409,4
Mary Wells,23.11478031,0,0.298515535,0.145359091,159108.1591,20
Brenton Wood,25.7243106,5,0.26025093,0.095913637,149914.8409,3
Joe Walsh,21.96337315,9,0.190541151,0.115003409,264085.7727,7
Hans Zimmer,24.80287329,2,0.653432641,0.098804546,270263.3864,3
Travis Tritt,26.19671456,7,0.12403686,0.131972414,224987.5862,16
Lionel Richie,23.70547931,1,0.149790937,0.077067242,290219.5287,12
Anthrax,26.2649682,11,0.058676232,0.151444828,301213.5862,30
Woody Guthrie,20.32622261,2,0.53259854,0.113658621,173585.5632,80
Bill Cosby,16.20578721,10,0.438475465,0.824841861,213009.6977,9
Indigo Girls,22.94182171,9,0.247420864,0.120140698,265245.2326,10
Trey Songz,27.96624961,11,0.07088387,0.180691861,234352.5349,3
Lesley Gore,22.86813566,7,0.334947441,0.174233721,140491.4651,8
Jerry Reed,22.48011937,7,0.379469471,0.156032558,159110.5581,7
Oasis,27.41350154,2,0.096386761,0.169241861,292438.2558,24
Caifanes,29.29864999,2,0.151694069,0.123005814,257650.5349,1
Gladys Knight & the Pips,23.56996123,0,0.20136461,0.149891861,224793.814,4
Bert Kaempfert,19.30753489,5,0.651994556,0.085933721,164767.7674,1
Sonic Youth,28.68793682,7,0.260774547,0.132441861,296084.2674,71
Oasis,27.41350154,2,0.096386761,0.169241861,292438.2558,24
P!nk,29.32461434,7,0.052370393,0.118245931,227038.1512,13
Sonny Stitt,21.68301176,7,0.353782234,0.098770588,359256.5882,15
Dr. John,22.54217843,5,0.234373455,0.117402353,227307.8588,16
Jonas Brothers,29.09434118,4,0.027235843,0.126734706,191023.5176,1
The Spinners,27.02826864,9,0.250509275,0.11365353,239140.3294,19
Ben Webster,19.58865785,7,0.588523567,0.108241765,272647.8353,19
Harry James,18.90667705,10,0.648541012,0.166432353,179393.4118,10
Bobby Bare,21.8920635,2,0.346734571,0.17282262,184511.7619,10
The Hollies,25.59928174,9,0.142722057,0.132615476,196733.8333,45
Boz Scaggs,25.02373055,7,0.166725949,0.128032143,271625.6429,8
Minutemen,24.50803174,7,0.190426705,0.131786905,105644.4048,18
The Yardbirds,23.65041864,0,0.19162039,0.119447024,170852.75,105
Adele,29.35547421,0,0.220746771,0.091735714,249647.5238,3
The Stylistics,24.4459881,7,0.317478582,0.125882143,229530.9048,12
Gloria Estefan,24.91641468,5,0.178148541,0.08301131,247405.5714,16
Carrie Underwood,29.82630992,5,0.112358339,0.095450595,227848.0595,1
Nico,23.12456507,7,0.38336597,0.075572619,254962.7857,22
Counting Crows,26.59108997,0,0.174528992,0.11960241,264463.0241,19
Frankie Laine,21.7134498,2,0.410905394,0.137276506,161347.3614,6
Carly Simon,23.68852811,0,0.235100712,0.097348795,239410.1687,17
War,24.55932691,9,0.177947856,0.12116988,327195.7831,14
Don Williams,22.9396747,7,0.348372629,0.0725,190578.1325,18
George Michael,25.25005503,5,0.14334857,0.115857229,314792.4096,22
Keith Sweat,25.63817471,11,0.07718844,0.106960844,301120.0482,25
Chris LeDoux,22.52803252,0,0.168577683,0.10870122,195482.7195,4
Johnnie Taylor,24.29612601,0,0.195897585,0.109317074,242467.6098,8
Descendents,27.97783739,7,0.054874248,0.160270732,127432.5366,35
Dick Haymes,14.56646057,0,0.622226916,0.142083537,179862.2317,2
Poison,29.36133334,6,0.046375971,0.152473171,231781,4
Nate Dogg,25.8567622,1,0.077666114,0.195520732,248190.8293,2
Rainbow,26.39500244,7,0.122179535,0.190331708,290922.6098,19
Sweet,22.13683008,4,0.264788458,0.112908537,203787.6341,24
Sun Ra,19.81607276,5,0.396665171,0.118239025,268575.6341,32
Alanis Morissette,26.88952154,4,0.085106201,0.173931708,260181.2561,22
Nancy Sinatra,26.37073992,9,0.301333047,0.091753087,174970.4938,13
Avril Lavigne,32.53658847,7,0.015598034,0.150553087,216565.3457,14
Mumford & Sons,27.57811892,2,0.127243109,0.113033951,249526.4938,1
Ty Dolla $ign,30.21027242,1,0.072665413,0.163627161,222611.7778,1
Steppenwolf,23.80659375,9,0.179787195,0.14247,244767.85,24
Keith Whitley,22.38354792,4,0.291180701,0.0836375,208281.9,21
Dokken,26.13369958,6,0.036962532,0.15607125,256734.1,5
Ben E. King,23.92792083,0,0.309789162,0.13155375,155058.1,20
Lee Morgan,22.0951825,8,0.525232176,0.08756625,435065.975,8
Toots & the Maytals,24.826225,0,0.241529264,0.11576625,219623.65,33
UFO,26.38821542,9,0.058156605,0.2190075,276421,10
Roberta Flack,23.02427194,8,0.363002303,0.086920886,299196.6582,35
Limp Bizkit,26.00830169,6,0.056885291,0.195378481,261684.1646,13
Marco Antonio Sol脙颅s,26.88645528,9,0.165459512,0.102633545,244232.4557,6
Norah Jones,25.41066624,0,0.408324874,0.077351899,202263.3924,5
Florence + the Machine,27.94602574,9,0.090532777,0.12204557,240537.5696,2
Bobby Womack,23.95433974,11,0.199269288,0.111783334,239313.3462,23
The Gap Band,21.73603419,4,0.131990562,0.148526923,328484.7436,5
Fran脙搂oise Hardy,23.29048717,7,0.350118255,0.09214359,158109.8205,9
Jerry Vale,18.44975769,0,0.426839631,0.114307051,176713.4615,1
Ray Barretto,22.34134401,7,0.328927191,0.083553205,264956.3462,7
No Doubt,28.40443162,4,0.066120585,0.142238462,249150.2308,10
*NSYNC,26.0709829,0,0.080191095,0.142289103,237077.5128,9
The Stooges,25.40186796,2,0.10768763,0.145291026,266561.8205,116
The Staple Singers,21.56687606,10,0.281146275,0.099821795,205737.2821,16
Suicidal Tendencies,24.01894059,9,0.010285966,0.133360257,217245.6154,23
Paul Anka,23.17146795,7,0.320424512,0.160425,180583.3974,8
Skillet,33.04485897,0,0.015079072,0.146015385,220371.7436,1
The Cranberries,28.13649914,7,0.079833268,0.113414103,228636.9487,3
John Legend,27.50890727,8,0.186029287,0.146973077,248941.0641,3
Kelly Clarkson,29.99334633,9,0.075221407,0.107318831,227802.8571,4
Ronnie Milsap,23.76781385,7,0.206804053,0.09392078,213880.3247,13
Pretenders,27.10018529,7,0.1197364,0.117557793,238109.8701,34
Margaret Whiting,17.09532814,3,0.41840885,0.120287013,171226.987,4
Mikl脙鲁s R脙鲁zsa,16.20564611,0,0.822930909,0.135937662,148114.974,3
Ana Gabriel,26.34494199,2,0.223400991,0.110964935,233302.0519,2
Wisin & Yandel,26.10211256,11,0.103184629,0.186101948,225627.0779,1
Jon Bellion,27.93386364,0,0.146596799,0.141954546,213312.7662,1
Teena Marie,23.99786974,9,0.170300939,0.114011843,354707.7895,19
Cream,25.26578947,7,0.191644261,0.166169737,276187.1053,91
Echo & the Bunnymen,25.80625439,7,0.080233642,0.131894737,246990.0789,40
Dexter Gordon,21.38732281,5,0.492208213,0.104874342,421629.3158,17
Jeff Beck,23.12145175,0,0.318026787,0.108548685,273635.8158,45
Robin Williams,17.35396009,1,0.424790216,0.86281579,210916.4737,2
Peter Frampton,23.1529079,2,0.114002782,0.308028948,321065.3553,7
Los Lobos,27.51455701,0,0.151427062,0.113746053,178912.6579,7
The Pogues,26.66345439,7,0.126357566,0.115811184,216874.8684,17
Missy Elliott,26.16505482,1,0.098461194,0.190840132,246533.9737,15
Tina Turner,26.29889913,8,0.096973896,0.091435526,269834.7895,27
Albert King,23.38240921,0,0.250479605,0.114130921,246934.6447,36
Wire,25.5975614,2,0.276914851,0.122898684,138962.8158,60
Steel Pulse,25.59365789,10,0.036785977,0.168085527,260163.0789,13
Ne-Yo,28.86608552,5,0.095708376,0.172004606,237325.0526,2
Alicia Keys,27.94844222,4,0.193362057,0.138882667,250148.52,6
Faith No More,27.06213778,9,0.052025591,0.120848,260994.8533,37
Ritchie Valens,23.14240845,5,0.464489355,0.183008667,141265.7733,19
Amy Winehouse,26.15918888,9,0.149956884,0.122916,216853.0667,8
Enrique Iglesias,28.42115556,9,0.131888725,0.081773333,235327.8533,6
Kenny Burrell,19.74497567,5,0.61232954,0.164777027,310074.0405,13
Boston,25.77600045,2,0.142972835,0.102327027,255780.8919,26
Cisco Houston,16.76709144,2,0.523564692,0.118574324,133941.7027,10
Staind,27.3690901,6,0.076719798,0.118466217,257418.6757,3
Matchbox Twenty,27.15764864,7,0.04490218,0.148828379,236732.7568,11
The Shirelles,23.19594143,7,0.313178449,0.147012162,146781.2432,20
The Statler Brothers,21.44250901,8,0.303652511,0.145770271,162876.8108,5
The Avett Brothers,27.34003783,7,0.287907749,0.101175676,245073.5135,1
Jane's Addiction,24.97005901,9,0.107585035,0.223664865,292608.973,40
Loretta Lynn,23.64948813,1,0.338793227,0.09265274,152107.1781,47
Jimmy Cliff,24.87625799,1,0.109369528,0.109187672,237915.8767,35
Lola Flores,18.78772831,6,0.380744707,0.157346575,163200.3425,1
Giuseppe di Stefano,15.6950274,2,0.515646058,0.183850685,221694.6301,1
Clint Black,24.48811871,9,0.160090285,0.129197261,204850.3425,23
Miguel,28.08023744,0,0.120714273,0.179560274,223784.2055,3
Tesla,24.24437314,9,0.048563642,0.178988889,299321.1111,10
Paul Desmond,20.11285464,5,0.570511401,0.081359723,303400.1667,1
Billy Idol,28.99382638,9,0.033878302,0.138758334,278528.4722,9
James Gang,21.78683796,2,0.256449292,0.1174375,271976.5278,12
The Damned,27.21338889,2,0.055444347,0.173215278,195620.0556,45
Phil Ochs,21.14026667,6,0.350304328,0.132813889,208465.2222,20
Rancid,32.58122222,0,0.015067285,0.177945833,154370.6111,13
Ornette Coleman,17.7719625,0,0.334826097,0.126047222,342764.7778,45
The Wailers,23.10145833,10,0.231815249,0.2419625,273267.8611,15
Creed,29.83835602,2,0.003374097,0.106972223,285287.0278,22
Joe Diffie,27.48375695,7,0.145095803,0.122073611,217658.4861,1
The Pointer Sisters,26.70377315,5,0.066756656,0.156056945,273687.3333,10
Otis Rush,21.39210186,9,0.400794067,0.145118056,196796.9167,26
The Wailers,23.10145833,10,0.231815249,0.2419625,273267.8611,15
Creed,29.83835602,2,0.003374097,0.106972223,285287.0278,22
The Lumineers,27.2994088,0,0.342371591,0.083290278,204508.25,1
D'Angelo,22.10562207,1,0.216877313,0.206567606,324121.169,26
Pet Shop Boys,26.27805259,0,0.103120837,0.133399296,319497.8732,25
Miranda Lambert,29.93285915,0,0.095632919,0.105378169,219751.1549,1
Alejandro Fern脙隆ndez,26.95034976,10,0.301585469,0.118442254,222543.2817,4
Vampire Weekend,30.37874648,11,0.155322595,0.123826057,211421.6056,3
Grant Green,21.47414789,8,0.621325212,0.090828169,433908.5775,7
Bj脙露rk,25.36086761,1,0.177827932,0.103844366,275441.8732,43
Chayanne,30.36671643,0,0.139699866,0.099632857,249530.7429,1
King Crimson,22.22568476,4,0.31235005,0.108721429,451034.4,50
Cyndi Lauper,26.91828191,6,0.136053123,0.13075,235666.7143,18
Sammy Hagar,26.36288095,9,0.027260279,0.119441429,255030.0857,14
Neil Sedaka,23.58478571,8,0.295042566,0.127977143,160678.0857,15
The Psychedelic Furs,26.49965714,2,0.069341875,0.108498572,256449.5143,11
Orchestral Manoeuvres in the Dark,27.11493809,9,0.183868578,0.115051429,230005.2571,22
Minnie Riperton,23.19672143,9,0.320526417,0.1169,241770.8143,32
Brand New,28.77785714,8,0.107080986,0.114242857,252806.8286,4
Gipsy Kings,22.88032143,6,0.378367128,0.111555715,233390.1286,2
Zapp,23.18607143,0,0.145985136,0.145725715,311912.1429,4
Eddie Cochran,22.30285001,7,0.248231285,0.128642857,127693.0571,43
W.A.S.P.,27.92297809,1,0.065663565,0.169617143,261508.3429,8
New Edition,23.34811809,5,0.140712275,0.127534286,279046.2571,24
Violent Femmes,24.19105238,2,0.118275857,0.127258572,217122.3143,16
Johnny Paycheck,23.15902174,7,0.233018828,0.110721015,186968.4638,16
Tom Petty,26.6700942,2,0.096794662,0.116894203,233366.4203,39
George Shearing,17.31510725,8,0.803394598,0.080353624,175544.3043,11
Bon Iver,26.60071932,9,0.52709072,0.115600725,240444.2899,6
Taj Mahal,25.0323343,7,0.253148484,0.128192029,247781.0725,4
Boyz II Men,24.74156176,1,0.165099983,0.106491912,263581,26
Carl Perkins,22.17575,4,0.268619707,0.208722059,161231.4706,51
Ricky Van Shelton,21.86228432,7,0.243284594,0.095004412,193031.8235,11
Wham!,25.41002451,2,0.13595936,0.131920589,300906.2647,16
Pharrell Williams,26.08847304,1,0.068839577,0.144511029,252542.6324,10
